"","Datum","Klant","Technische.tekening","Aantal","Materiaal","Levertermijn","Productiedatum","Complexiteit","Snijlijn","Kosten"
"266",2016-02-05,"Mink Industrial Metal Ware",TRUE,56,"RVS 10mm",10,2016-02-12,1,6,392
"267",2016-02-05,"DTMetal",TRUE,127,"RVS 7mm",10,2016-02-12,6,7,1651
"268",2016-02-10,"Rico Metaal",TRUE,98,"RVS 10mm",5,2016-02-12,5,3,784
"269",2016-02-10,"Kopa Products",TRUE,106,"RVS 7mm",5,2016-02-12,2,9,1166
"270",2016-02-10,"Pol Opleggers",TRUE,117,"RVS 10mm",5,2016-02-12,1,8,1053
"271",2016-02-10,"BASKO",TRUE,14,"RVS 10mm",5,2016-02-12,5,10,210
"272",2016-02-10,"Secure Fencing",TRUE,153,"RVS 7mm",5,2016-02-12,3,5,1224
"273",2016-02-10,"Mink Industrial Metal Ware",TRUE,91,"RVS 7mm",5,2016-02-12,8,8,1456
"274",2016-01-17,"Pol Opleggers",TRUE,183,"Staal 7mm",30,2016-02-13,7,7,2562
"275",2016-02-11,"KSW",TRUE,148,"RVS 7mm",5,2016-02-13,7,3,1480
"276",2016-02-11,"Pyro Mechanics",TRUE,154,"RVS 7mm",5,2016-02-13,10,8,2772
"277",2016-02-11,"Uniebouw Isolatietechnologie",TRUE,223,"RVS 10mm",5,2016-02-13,6,8,3122
"278",2016-02-11,"Breda Containerbouw",TRUE,115,"Staal 7mm",5,2016-02-13,1,5,690
"279",2016-02-07,"BASKO",TRUE,161,"Staal 7mm",10,2016-02-14,4,9,2093
"280",2016-02-12,"King Truck Parts",TRUE,112,"Staal 7mm",5,2016-02-14,6,9,1680
"281",2016-02-12,"Kling Steel",TRUE,164,"RVS 10mm",5,2016-02-14,9,7,2624
"282",2016-02-12,"Borderwijk Industrial Processing",TRUE,111,"RVS 10mm",5,2016-02-14,4,6,1110
"283",2016-02-12,"Largo Steel Constructions",TRUE,69,"RVS 7mm",5,2016-02-14,4,6,690
"284",2016-02-12,"Larson Automotive Engineering",TRUE,17,"RVS 7mm",5,2016-02-14,4,8,204
"285",2016-02-08,"Pol Opleggers",TRUE,154,"RVS 10mm",10,2016-02-15,4,9,2002
"286",2016-02-08,"Waalwijk Machinebouw",TRUE,184,"RVS 10mm",10,2016-02-15,7,1,1472
"287",2016-02-13,"Karel Nieuwdam",TRUE,172,"RVS 10mm",5,2016-02-15,7,3,1720
"288",2016-02-13,"Proto Steel",TRUE,136,"Staal 7mm",5,2016-02-15,8,6,1904
"289",2016-02-13,"Larson Automotive Engineering",TRUE,92,"Staal 7mm",5,2016-02-15,2,7,828
"290",2016-02-13,"DTMetal",TRUE,133,"Staal 7mm",5,2016-02-15,10,2,1596
"291",2016-02-13,"Metaalbouw Veluwe",TRUE,106,"RVS 10mm",5,2016-02-15,4,5,954
"292",2016-02-13,"Kimble Building Site Logistics",TRUE,52,"RVS 10mm",5,2016-02-15,7,7,728
"293",2016-02-13,"Mink Industrial Metal Ware",TRUE,67,"Staal 7mm",5,2016-02-15,5,8,871
"294",2016-02-09,"Proto Steel",TRUE,128,"RVS 7mm",10,2016-02-16,9,3,1536
"295",2016-02-14,"Staalwerk Leuth",TRUE,106,"RVS 7mm",5,2016-02-16,5,5,1060
"296",2016-02-14,"Kopa Products",TRUE,123,"Staal 7mm",5,2016-02-16,5,9,1722
"297",2016-02-14,"Larson Automotive Engineering",TRUE,96,"RVS 10mm",5,2016-02-16,1,2,288
"298",2016-02-14,"Railtron",TRUE,149,"Staal 7mm",5,2016-02-16,1,10,1639
"299",2016-02-14,"Borderwijk Industrial Processing",TRUE,101,"Staal 7mm",5,2016-02-16,2,10,1212
"300",2016-02-14,"Andersen Koeltechnologie",TRUE,53,"Staal 7mm",5,2016-02-16,2,9,583
"301",2016-02-10,"Borderwijk Industrial Processing",TRUE,95,"RVS 10mm",10,2016-02-17,6,4,950
"302",2016-02-10,"Andersen Koeltechnologie",TRUE,66,"RVS 7mm",10,2016-02-17,7,5,792
"303",2016-02-15,"Karel Nieuwdam",TRUE,122,"Staal 7mm",5,2016-02-17,4,4,976
"304",2016-02-15,"Metaal Combinatie Kanfort",TRUE,190,"RVS 10mm",5,2016-02-17,1,4,950
"305",2016-02-15,"Kulong Machinery",TRUE,182,"RVS 10mm",5,2016-02-17,6,5,2002
"306",2016-02-15,"Pol Opleggers",TRUE,111,"RVS 10mm",5,2016-02-17,8,6,1554
"307",2016-02-15,"King Truck Parts",TRUE,110,"Staal 7mm",5,2016-02-17,8,3,1210
"308",2016-02-15,"Borculo Maritieme Techniek",TRUE,75,"RVS 10mm",5,2016-02-17,8,2,750
"309",2016-02-15,"Mink Industrial Metal Ware",TRUE,110,"Staal 7mm",5,2016-02-17,3,2,550
"310",2016-02-11,"FTME",TRUE,125,"RVS 10mm",10,2016-02-18,3,9,1500
"311",2016-02-16,"Karel Nieuwdam",TRUE,170,"RVS 10mm",5,2016-02-18,5,9,2380
"312",2016-02-16,"Borculo Maritieme Techniek",TRUE,118,"RVS 7mm",5,2016-02-18,1,3,472
"313",2016-02-16,"Dutch Robot Builders",TRUE,82,"RVS 7mm",5,2016-02-18,8,6,1148
"314",2016-02-16,"Mink Industrial Metal Ware",TRUE,89,"RVS 10mm",5,2016-02-18,4,9,1157
"315",2016-02-16,"Special Scaffoldings",TRUE,120,"Staal 7mm",5,2016-02-18,3,7,1200
"316",2016-02-12,"Laardam Kasbouw",TRUE,130,"RVS 10mm",10,2016-02-19,8,5,1690
"317",2016-02-12,"Kuster Roasting Machines",TRUE,21,"Staal 7mm",10,2016-02-19,10,3,273
"318",2016-02-17,"SODIA",TRUE,121,"RVS 7mm",5,2016-02-19,9,7,1936
"319",2016-02-17,"Kulong Machinery",TRUE,71,"RVS 10mm",5,2016-02-19,8,9,1207
"320",2016-02-17,"Railtron",TRUE,61,"RVS 10mm",5,2016-02-19,7,10,1037
"321",2016-02-17,"Laardam Kasbouw",TRUE,92,"RVS 7mm",5,2016-02-19,4,6,920
"322",2016-02-17,"Sandon Foodprocessing",TRUE,114,"RVS 7mm",5,2016-02-19,4,8,1368
"323",2016-02-13,"SODIA",TRUE,130,"Staal 7mm",10,2016-02-20,2,5,910
"324",2016-02-13,"Borderwijk Robotics",TRUE,128,"RVS 10mm",10,2016-02-20,10,9,2432
"325",2016-02-13,"Uniebouw Isolatietechnologie",TRUE,94,"Staal 7mm",10,2016-02-20,4,6,940
"326",2016-02-13,"FTME",TRUE,43,"RVS 10mm",10,2016-02-20,1,6,301
"327",2016-02-18,"Kulong Machinery",TRUE,91,"Staal 7mm",5,2016-02-20,10,2,1092
"328",2016-02-18,"DTMetal",TRUE,203,"RVS 10mm",5,2016-02-20,10,2,2436
"329",2016-02-18,"Noach Jachtbouw",TRUE,62,"Staal 7mm",5,2016-02-20,8,1,558
"330",2016-01-25,"Borculo Maritieme Techniek",TRUE,51,"RVS 7mm",30,2016-02-21,1,10,561
"331",2016-02-19,"SODIA",TRUE,132,"RVS 10mm",5,2016-02-21,3,3,792
"332",2016-02-19,"Dai Compressors",TRUE,62,"Staal 7mm",5,2016-02-21,2,7,558
"333",2016-02-19,"Andersen Koeltechnologie",TRUE,111,"RVS 7mm",5,2016-02-21,5,8,1443
"334",2016-02-19,"Karel Nieuwdam",TRUE,63,"RVS 7mm",5,2016-02-21,4,3,441
"335",2016-02-20,"SODIA",TRUE,47,"RVS 10mm",5,2016-02-22,6,7,611
"336",2016-02-20,"Special Scaffoldings",TRUE,92,"RVS 10mm",5,2016-02-22,3,3,552
"337",2016-02-20,"Breda Containerbouw",TRUE,55,"RVS 10mm",5,2016-02-22,1,1,110
"338",2016-02-20,"Kimble Building Site Logistics",TRUE,121,"RVS 7mm",5,2016-02-22,2,5,847
"339",2016-02-20,"FTME",TRUE,132,"RVS 10mm",5,2016-02-22,3,1,528
"340",2016-02-20,"Rico Metaal",TRUE,83,"RVS 10mm",5,2016-02-22,10,2,996
"341",2016-01-27,"Breda Containerbouw",TRUE,99,"RVS 10mm",30,2016-02-23,9,2,1089
"342",2016-02-16,"SODIA",TRUE,175,"RVS 10mm",10,2016-02-23,8,6,2450
"343",2016-02-16,"Kimble Building Site Logistics",TRUE,117,"RVS 7mm",10,2016-02-23,2,6,936
"344",2016-02-21,"Rico Metaal",TRUE,117,"Staal 7mm",5,2016-02-23,1,3,468
"345",2016-02-21,"Larson Automotive Engineering",TRUE,116,"RVS 7mm",5,2016-02-23,3,5,928
"346",2016-02-21,"Pol Opleggers",TRUE,108,"RVS 10mm",5,2016-02-23,9,5,1512
"347",2016-02-21,"Borderwijk Robotics",TRUE,194,"RVS 10mm",5,2016-02-23,5,10,2910
"348",2016-02-21,"Kuster Roasting Machines",TRUE,46,"Staal 7mm",5,2016-02-23,5,6,506
"349",2016-02-17,"Krom BV",TRUE,159,"Staal 7mm",10,2016-02-24,3,7,1590
"350",2016-02-17,"Aga Scheepsbouw",TRUE,129,"RVS 10mm",10,2016-02-24,8,1,1161
"351",2016-02-17,"Dutch Robot Builders",TRUE,84,"RVS 7mm",10,2016-02-24,5,1,504
"352",2016-02-22,"Rico Metaal",TRUE,178,"RVS 10mm",5,2016-02-24,5,3,1424
"353",2016-02-22,"Proto Steel",TRUE,174,"RVS 10mm",5,2016-02-24,9,4,2262
"354",2016-02-22,"Pyro Mechanics",TRUE,130,"Staal 7mm",5,2016-02-24,2,4,780
"355",2016-02-22,"Dai Compressors",TRUE,128,"Staal 7mm",5,2016-02-24,5,4,1152
"356",2016-02-22,"Kopa Products",TRUE,161,"RVS 7mm",5,2016-02-24,2,2,644
"357",2016-02-22,"Borderwijk Industrial Processing",TRUE,152,"RVS 7mm",5,2016-02-24,4,5,1368
"358",2016-02-22,"Aga Scheepsbouw",TRUE,236,"RVS 10mm",5,2016-02-24,7,9,3776
"359",2016-01-29,"DTMetal",TRUE,128,"RVS 10mm",30,2016-02-25,7,7,1792
"360",2016-02-18,"Breda Containerbouw",TRUE,49,"Staal 7mm",10,2016-02-25,3,8,539
"361",2016-02-23,"Larson Automotive Engineering",TRUE,140,"Staal 7mm",5,2016-02-25,2,7,1260
"362",2016-02-23,"Borculo Maritieme Techniek",TRUE,66,"Staal 7mm",5,2016-02-25,1,9,660
"363",2016-02-23,"Kuster Roasting Machines",TRUE,55,"Staal 7mm",5,2016-02-25,6,6,660
"364",2016-02-23,"Mink Industrial Metal Ware",TRUE,95,"RVS 10mm",5,2016-02-25,7,8,1425
"365",2016-01-30,"DTMetal",TRUE,170,"RVS 10mm",30,2016-02-26,3,7,1700
"366",2016-02-19,"Janssen Fencing",TRUE,80,"RVS 10mm",10,2016-02-26,2,5,560
"367",2016-02-19,"Wimmers Bouwketen",TRUE,156,"RVS 10mm",10,2016-02-26,1,2,468
"368",2016-02-19,"Sandon Foodprocessing",TRUE,48,"RVS 10mm",10,2016-02-26,5,9,672
"369",2016-02-19,"Dutch Robot Builders",TRUE,94,"RVS 10mm",10,2016-02-26,6,6,1128
"370",2016-02-24,"Pyro Mechanics",TRUE,25,"Staal 7mm",5,2016-02-26,2,5,175
"371",2016-02-24,"Janssen Fencing",TRUE,66,"Staal 7mm",5,2016-02-26,2,2,264
"372",2016-02-24,"Kopa Products",TRUE,106,"RVS 7mm",5,2016-02-26,8,6,1484
"373",2016-02-24,"Waalwijk Machinebouw",TRUE,50,"RVS 10mm",5,2016-02-26,5,3,400
"374",2016-02-24,"Wimmers Bouwketen",TRUE,139,"Staal 7mm",5,2016-02-26,6,10,2224
"375",2016-02-24,"BASKO",TRUE,205,"RVS 10mm",5,2016-02-26,7,9,3280
"376",2016-01-31,"SODIA",TRUE,149,"RVS 10mm",30,2016-02-27,9,6,2235
"377",2016-02-20,"Uniebouw Isolatietechnologie",TRUE,43,"RVS 7mm",10,2016-02-27,9,9,774
"378",2016-02-25,"SODIA",TRUE,89,"RVS 10mm",5,2016-02-27,2,10,1068
"379",2016-02-25,"Kulong Machinery",TRUE,175,"RVS 10mm",5,2016-02-27,5,5,1750
"380",2016-02-25,"Waalwijk Machinebouw",TRUE,150,"RVS 10mm",5,2016-02-27,6,6,1800
"381",2016-02-25,"Borderwijk Robotics",TRUE,119,"RVS 7mm",5,2016-02-27,8,7,1785
"382",2016-02-25,"Kimble Building Site Logistics",TRUE,93,"RVS 10mm",5,2016-02-27,5,1,558
"383",2016-02-25,"Borculo Maritieme Techniek",TRUE,43,"Staal 7mm",5,2016-02-27,9,2,473
"384",2016-02-21,"Aga Scheepsbouw",TRUE,35,"RVS 7mm",10,2016-02-28,8,6,490
"385",2016-02-21,"Dutch Robot Builders",TRUE,59,"Staal 7mm",10,2016-02-28,9,6,885
"386",2016-02-26,"SODIA",TRUE,104,"RVS 7mm",5,2016-02-28,6,3,936
"387",2016-02-26,"Larson Automotive Engineering",TRUE,95,"RVS 10mm",5,2016-02-28,2,9,1045
"388",2016-02-26,"Mink Industrial Metal Ware",TRUE,102,"RVS 10mm",5,2016-02-28,3,10,1326
"389",2016-02-22,"Larson Automotive Engineering",TRUE,104,"RVS 10mm",10,2016-02-29,7,6,1352
"390",2016-02-22,"Special Scaffoldings",TRUE,63,"RVS 10mm",10,2016-02-29,3,7,630
"391",2016-02-22,"Metaalbouw Veluwe",TRUE,153,"RVS 7mm",10,2016-02-29,8,4,1836
"392",2016-02-22,"Karel Nieuwdam",TRUE,26,"RVS 7mm",10,2016-02-29,9,6,390
"393",2016-02-27,"Proto Steel",TRUE,93,"Staal 7mm",5,2016-02-29,3,7,930
"394",2016-02-27,"Kopa Products",TRUE,91,"RVS 7mm",5,2016-02-29,7,6,1183
"395",2016-02-27,"Larson Automotive Engineering",TRUE,146,"RVS 7mm",5,2016-02-29,7,6,1898
"396",2016-02-27,"Breda Containerbouw",TRUE,100,"RVS 7mm",5,2016-02-29,6,6,1200
"397",2016-02-27,"Kimble Building Site Logistics",TRUE,235,"RVS 7mm",5,2016-02-29,2,2,940
"398",2016-02-27,"Complete Technologies",TRUE,112,"RVS 7mm",5,2016-02-29,1,7,896
"399",2016-02-23,"Karel Nieuwdam",TRUE,30,"Staal 7mm",10,2016-03-01,7,3,300
"400",2016-02-23,"BASKO",TRUE,138,"RVS 7mm",10,2016-03-01,1,9,1380
"401",2016-02-23,"Borderwijk Industrial Processing",TRUE,68,"Staal 7mm",10,2016-03-01,10,7,1156
"402",2016-02-28,"Larson Automotive Engineering",TRUE,117,"Staal 7mm",5,2016-03-01,9,3,1404
"403",2016-02-28,"Kling Steel",TRUE,210,"RVS 10mm",5,2016-03-01,9,8,3570
"404",2016-02-28,"Wimmers Bouwketen",TRUE,77,"Staal 7mm",5,2016-03-01,8,6,1078
"405",2016-02-28,"BASKO",TRUE,124,"RVS 7mm",5,2016-03-01,9,4,1612
"406",2016-02-28,"Scientific Machinery",TRUE,110,"Staal 7mm",5,2016-03-01,5,7,1320
"407",2016-02-29,"CamCad",TRUE,109,"RVS 10mm",5,2016-03-02,6,7,1417
"408",2016-02-29,"Rico Metaal",TRUE,59,"Staal 7mm",5,2016-03-02,2,3,295
"409",2016-02-29,"King Truck Parts",TRUE,107,"RVS 10mm",5,2016-03-02,4,4,856
"410",2016-02-29,"Bart Speed and Safety",TRUE,107,"Staal 7mm",5,2016-03-02,10,8,1926
"411",2016-02-29,"Borderwijk Robotics",TRUE,44,"Staal 7mm",5,2016-03-02,6,7,572
"412",2016-02-29,"Dutch Robot Builders",TRUE,119,"RVS 7mm",5,2016-03-02,3,7,1190
"413",2016-02-05,"Waalwijk Machinebouw",TRUE,67,"RVS 10mm",30,2016-03-03,10,4,938
"414",2016-02-25,"Krom BV",TRUE,113,"RVS 10mm",10,2016-03-03,5,3,904
"415",2016-02-25,"Dutch Robot Builders",TRUE,92,"RVS 7mm",10,2016-03-03,4,2,552
"416",2016-03-01,"BASKO",TRUE,113,"RVS 10mm",5,2016-03-03,2,5,791
"417",2016-03-02,"Proto Steel",TRUE,35,"RVS 10mm",5,2016-03-04,8,6,490
"418",2016-03-02,"Bis BV",TRUE,58,"RVS 10mm",5,2016-03-04,7,5,696
"419",2016-03-02,"Kuster Roasting Machines",TRUE,41,"Staal 7mm",5,2016-03-04,7,2,369
"420",2016-02-27,"Pyro Mechanics",TRUE,44,"RVS 10mm",10,2016-03-05,7,5,528
"421",2016-03-03,"SODIA",TRUE,86,"RVS 10mm",5,2016-03-05,7,7,1204
"422",2016-03-03,"Rico Metaal",TRUE,73,"RVS 7mm",5,2016-03-05,4,6,730
"423",2016-03-03,"Pol Opleggers",TRUE,105,"RVS 10mm",5,2016-03-05,6,1,735
"424",2016-03-03,"Hattink Spare Parts",TRUE,100,"Staal 7mm",5,2016-03-05,4,10,1400
"425",2016-03-03,"Breda Containerbouw",TRUE,192,"RVS 10mm",5,2016-03-05,10,6,3072
"426",2016-03-03,"Complete Technologies",TRUE,92,"RVS 7mm",5,2016-03-05,7,10,1564
"427",2016-02-08,"Mink Industrial Metal Ware",TRUE,91,"RVS 10mm",30,2016-03-06,10,2,1092
"428",2016-02-28,"CamCad",TRUE,71,"RVS 7mm",10,2016-03-06,9,4,923
"429",2016-02-28,"Breda Containerbouw",TRUE,168,"RVS 10mm",10,2016-03-06,6,10,2688
"430",2016-03-04,"Kulong Machinery",TRUE,63,"RVS 10mm",5,2016-03-06,8,8,1008
"431",2016-03-04,"Borderwijk Industrial Processing",TRUE,106,"RVS 10mm",5,2016-03-06,2,6,848
"432",2016-03-04,"Sion Engineering",TRUE,100,"RVS 7mm",5,2016-03-06,2,10,1200
"433",2016-03-04,"Kimble Building Site Logistics",TRUE,36,"RVS 10mm",5,2016-03-06,1,7,288
"434",2016-03-04,"Largo Steel Constructions",TRUE,122,"RVS 10mm",5,2016-03-06,6,1,854
"435",2016-03-04,"Mink Industrial Metal Ware",TRUE,142,"RVS 10mm",5,2016-03-06,1,2,426
"436",2016-02-29,"SODIA",TRUE,30,"Staal 7mm",10,2016-03-07,6,9,450
"437",2016-02-29,"Larson Automotive Engineering",TRUE,76,"RVS 10mm",10,2016-03-07,9,9,1368
"438",2016-03-05,"KSW",TRUE,70,"RVS 7mm",5,2016-03-07,5,3,560
"439",2016-03-05,"Kulong Machinery",TRUE,171,"RVS 10mm",5,2016-03-07,5,3,1368
"440",2016-03-05,"DTMetal",TRUE,140,"Staal 7mm",5,2016-03-07,9,10,2660
"441",2016-03-05,"Borderwijk Industrial Processing",TRUE,160,"Staal 7mm",5,2016-03-07,1,4,800
"442",2016-03-05,"Metaalbouw Veluwe",TRUE,11,"Staal 7mm",5,2016-03-07,2,3,55
"443",2016-03-05,"Borculo Maritieme Techniek",TRUE,98,"RVS 10mm",5,2016-03-07,4,4,784
"444",2016-03-05,"Dutch Robot Builders",TRUE,98,"RVS 10mm",5,2016-03-07,9,10,1862
"445",2016-03-01,"CamCad",TRUE,72,"RVS 7mm",10,2016-03-08,2,8,720
"446",2016-03-01,"Larson Automotive Engineering",TRUE,74,"RVS 10mm",10,2016-03-08,10,6,1184
"447",2016-03-06,"Staalwerk Leuth",TRUE,58,"RVS 10mm",5,2016-03-08,8,10,1044
"448",2016-03-06,"KSW",TRUE,144,"RVS 10mm",5,2016-03-08,8,9,2448
"449",2016-03-06,"Krom BV",TRUE,169,"RVS 10mm",5,2016-03-08,1,6,1183
"450",2016-03-06,"Bart Speed and Safety",TRUE,59,"RVS 7mm",5,2016-03-08,7,10,1003
"451",2016-03-06,"Aga Scheepsbouw",TRUE,141,"RVS 10mm",5,2016-03-08,8,2,1410
"452",2016-03-06,"Pyro Mechanics",TRUE,107,"RVS 10mm",5,2016-03-08,2,7,963
"453",2016-03-06,"Kulong Machinery",TRUE,126,"RVS 10mm",5,2016-03-08,9,7,2016
"454",2016-03-02,"Complete Technologies",TRUE,76,"RVS 10mm",10,2016-03-09,8,6,1064
"455",2016-03-02,"Mink Industrial Metal Ware",TRUE,44,"RVS 10mm",10,2016-03-09,7,2,396
"456",2016-03-07,"Kulong Machinery",TRUE,204,"RVS 10mm",5,2016-03-09,10,2,2448
"457",2016-03-07,"Pol Opleggers",TRUE,122,"RVS 10mm",5,2016-03-09,4,1,610
"458",2016-03-07,"Kuster Roasting Machines",TRUE,162,"RVS 10mm",5,2016-03-09,4,8,1944
"459",2016-03-08,"Pyro Mechanics",TRUE,99,"RVS 10mm",5,2016-03-10,7,7,1386
"460",2016-03-08,"Kuster Roasting Machines",TRUE,97,"RVS 10mm",5,2016-03-10,9,4,1261
"461",2016-03-08,"Largo Steel Constructions",TRUE,115,"RVS 10mm",5,2016-03-10,3,8,1265
"462",2016-03-04,"Proto Steel",TRUE,71,"RVS 7mm",10,2016-03-11,8,9,1207
"463",2016-03-04,"Special Scaffoldings",TRUE,153,"RVS 10mm",10,2016-03-11,8,8,2448
"464",2016-03-04,"Dutch Robot Builders",TRUE,17,"RVS 10mm",10,2016-03-11,5,8,221
"465",2016-03-04,"Bart Speed and Safety",TRUE,99,"RVS 7mm",10,2016-03-11,1,6,693
"466",2016-03-09,"Larson Automotive Engineering",TRUE,145,"RVS 7mm",5,2016-03-11,6,8,2030
"467",2016-03-09,"Hattink Spare Parts",TRUE,52,"Staal 7mm",5,2016-03-11,6,4,520
"468",2016-03-09,"FTME",TRUE,104,"RVS 10mm",5,2016-03-11,1,2,312
"469",2016-02-14,"Bart Speed and Safety",TRUE,168,"RVS 10mm",30,2016-03-12,6,9,2520
"470",2016-03-05,"Pyro Mechanics",TRUE,102,"RVS 10mm",10,2016-03-12,6,3,918
"471",2016-03-10,"SODIA",TRUE,5,"RVS 10mm",5,2016-03-12,5,1,30
"472",2016-03-10,"Larson Automotive Engineering",TRUE,154,"Staal 7mm",5,2016-03-12,2,6,1232
"473",2016-03-10,"Office Builders",TRUE,178,"RVS 10mm",5,2016-03-12,4,5,1602
"474",2016-03-10,"Metaalbouw Veluwe",TRUE,88,"RVS 10mm",5,2016-03-12,2,3,440
"475",2016-03-10,"Dutch Robot Builders",TRUE,59,"RVS 10mm",5,2016-03-12,1,10,649
"476",2016-03-10,"Kuster Roasting Machines",TRUE,45,"RVS 7mm",5,2016-03-12,5,10,675
"477",2016-03-06,"Breda Containerbouw",TRUE,9,"RVS 10mm",10,2016-03-13,7,10,153
"478",2016-03-11,"KSW",TRUE,80,"RVS 10mm",5,2016-03-13,4,4,640
"479",2016-03-11,"Proto Steel",TRUE,142,"Staal 7mm",5,2016-03-13,7,1,1136
"480",2016-03-11,"Kimble Building Site Logistics",TRUE,103,"Staal 7mm",5,2016-03-13,4,9,1339
"481",2016-02-16,"DTMetal",TRUE,81,"RVS 10mm",30,2016-03-14,8,9,1377
"482",2016-03-07,"Wimmers Bouwketen",TRUE,137,"RVS 10mm",10,2016-03-14,1,4,685
"483",2016-03-12,"Kulong Machinery",TRUE,99,"RVS 10mm",5,2016-03-14,4,6,990
"484",2016-03-12,"Railtron",TRUE,142,"Staal 7mm",5,2016-03-14,5,2,994
"485",2016-03-12,"Borderwijk Robotics",TRUE,34,"RVS 7mm",5,2016-03-14,10,7,578
"486",2016-03-08,"SODIA",TRUE,90,"RVS 10mm",10,2016-03-15,3,9,1080
"487",2016-03-08,"DTMetal",TRUE,127,"RVS 10mm",10,2016-03-15,6,4,1270
"488",2016-03-08,"Sandon Foodprocessing",TRUE,31,"RVS 10mm",10,2016-03-15,7,8,465
"489",2016-03-13,"Metaal Combinatie Kanfort",TRUE,169,"RVS 10mm",5,2016-03-15,3,5,1352
"490",2016-03-13,"Kulong Machinery",TRUE,57,"RVS 10mm",5,2016-03-15,9,9,1026
"491",2016-03-13,"Railtron",TRUE,209,"Staal 7mm",5,2016-03-15,10,3,2717
"492",2016-03-13,"Borderwijk Industrial Processing",TRUE,42,"RVS 7mm",5,2016-03-15,8,2,420
"493",2016-03-13,"Breda Containerbouw",TRUE,174,"RVS 10mm",5,2016-03-15,7,8,2610
"494",2016-03-13,"Borculo Maritieme Techniek",TRUE,152,"RVS 10mm",5,2016-03-15,6,5,1672
"495",2016-03-13,"Mink Industrial Metal Ware",TRUE,110,"Staal 7mm",5,2016-03-15,3,1,440
"496",2016-03-13,"Borculo Maritieme Techniek",TRUE,42,"RVS 10mm",5,2016-03-15,2,5,294
"497",2016-03-09,"Metaalbouw Veluwe",TRUE,54,"Staal 7mm",10,2016-03-16,10,1,594
"498",2016-03-14,"Dai Compressors",TRUE,62,"Staal 7mm",5,2016-03-16,3,5,496
"499",2016-03-14,"Larson Automotive Engineering",TRUE,165,"RVS 10mm",5,2016-03-16,4,7,1815
"500",2016-03-14,"Pol Opleggers",TRUE,98,"RVS 10mm",5,2016-03-16,4,7,1078
"501",2016-03-14,"Borderwijk Industrial Processing",TRUE,93,"Staal 7mm",5,2016-03-16,5,1,558
"502",2016-03-14,"Andersen Koeltechnologie",TRUE,74,"RVS 7mm",5,2016-03-16,1,8,666
"503",2016-03-14,"Breda Containerbouw",TRUE,83,"RVS 10mm",5,2016-03-16,9,3,996
"504",2016-03-14,"Borculo Maritieme Techniek",TRUE,100,"RVS 7mm",5,2016-03-16,2,2,400
"505",2016-03-14,"Dutch Robot Builders",TRUE,9,"Staal 7mm",5,2016-03-16,1,2,27
"506",2016-03-14,"BASKO",TRUE,105,"RVS 10mm",5,2016-03-16,9,8,1785
"507",2016-02-19,"Breda Containerbouw",TRUE,46,"RVS 10mm",30,2016-03-17,2,4,276
"508",2016-02-19,"BASKO",TRUE,156,"Staal 7mm",30,2016-03-17,7,4,1716
"509",2016-03-10,"BASKO",TRUE,18,"RVS 10mm",10,2016-03-17,5,1,108
"510",2016-03-15,"Proto Steel",TRUE,165,"RVS 7mm",5,2016-03-17,3,4,1155
"511",2016-03-15,"Kopa Products",TRUE,65,"RVS 10mm",5,2016-03-17,10,3,845
"512",2016-03-15,"DTMetal",TRUE,110,"Staal 7mm",5,2016-03-17,6,3,990
"513",2016-03-15,"Borderwijk Robotics",TRUE,105,"Staal 7mm",5,2016-03-17,8,5,1365
"514",2016-03-15,"Mink Industrial Metal Ware",TRUE,127,"Staal 7mm",5,2016-03-17,3,2,635
"515",2016-03-11,"Uniebouw Isolatietechnologie",TRUE,116,"RVS 10mm",10,2016-03-18,3,4,812
"516",2016-03-11,"FTME",TRUE,113,"RVS 7mm",10,2016-03-18,9,6,1695
"517",2016-03-16,"Krom BV",TRUE,135,"RVS 10mm",5,2016-03-18,10,3,1755
"518",2016-03-16,"Janssen Fencing",TRUE,111,"RVS 7mm",5,2016-03-18,9,5,1554
"519",2016-03-16,"King Truck Parts",TRUE,90,"RVS 7mm",5,2016-03-18,9,6,1350
"520",2016-03-16,"Borderwijk Industrial Processing",TRUE,96,"RVS 7mm",5,2016-03-18,1,8,864
"521",2016-03-16,"Dutch Robot Builders",TRUE,97,"RVS 10mm",5,2016-03-18,10,4,1358
"522",2016-03-16,"Janssen Fencing",TRUE,6,"RVS 7mm",5,2016-03-18,2,9,66
"523",2016-03-12,"CamCad",TRUE,130,"Staal 7mm",10,2016-03-19,1,4,650
"524",2016-03-12,"Karel Nieuwdam",TRUE,55,"Staal 7mm",10,2016-03-19,10,3,715
"525",2016-03-12,"Borderwijk Industrial Processing",TRUE,85,"Staal 7mm",10,2016-03-19,5,3,680
"526",2016-03-17,"Breda Containerbouw",TRUE,86,"RVS 7mm",5,2016-03-19,4,7,946
"527",2016-03-17,"Aga Scheepsbouw",TRUE,181,"Staal 7mm",5,2016-03-19,6,2,1448
"528",2016-03-17,"Mink Industrial Metal Ware",TRUE,151,"Staal 7mm",5,2016-03-19,2,9,1661
"529",2016-03-13,"Proto Steel",TRUE,99,"Staal 7mm",10,2016-03-20,10,1,1089
"530",2016-03-13,"Largo Steel Constructions",TRUE,57,"Staal 7mm",10,2016-03-20,3,9,684
"531",2016-03-18,"Pyro Mechanics",TRUE,127,"RVS 10mm",5,2016-03-20,6,3,1143
